Cmdline: /data/bin/simpleperf record -p 19357 -o /sdcard/perf_19357.data --duration 360
Arch: arm64
Event: cpu-cycles (type 0, config 0)
Samples: 754961
Event count: 347477464523

Children  Self   Command          Pid    Tid    Shared Object                                                                         Symbol
0.00%     0.00%  tutu.ABenchMark  19357  19357  /system/lib64/libhwui.so                                                              SkPaint::operator=(SkPaint const&)
0.00%     0.00%  Thread-59        19357  21210  [kernel.kallsyms]                                                                     rcu_process_callbacks
0.00%     0.00%  Thread-59        19357  21217  [kernel.kallsyms]                                                                     try_to_free_buffers
0.00%     0.00%  tutu.ABenchMark  19357  19357  /system/framework/arm64/boot-framework.oat                                            android.os.StrictMode$AndroidBlockGuardPolicy.onReadFromDisk
0.00%     0.00%  Thread-59        19357  21206  [kernel.kallsyms]                                                                     mempool_free
0.00%     0.00%  Thread-59        19357  21208  [kernel.kallsyms]                                                                     part_round_stats
0.00%     0.00%  Thread-59        19357  21209  [kernel.kallsyms]                                                                     test_and_clear_bit
0.00%     0.00%  work_thread      19357  19431  [kernel.kallsyms]                                                                     sys_epoll_wait
0.00%     0.00%  tutu.ABenchMark  19357  19357  /system/lib64/libicuuc.so                                                             icu_60::UnicodeString::UnicodeString(icu_60::UnicodeString const&)
0.00%     0.00%  Thread-59        19357  21208  [kernel.kallsyms]                                                                     scsi_finish_command
0.00%     0.00%  work_thread      19357  19431  [kernel.kallsyms]                                                                     lockref_get_not_dead
0.00%     0.00%  Thread-59        19357  20290  [kernel.kallsyms]                                                                     hash_futex
0.00%     0.00%  Thread-59        19357  21219  [kernel.kallsyms]                                                                     syscall_trace_enter
0.00%     0.00%  tutu.ABenchMark  19357  19357  /system/framework/arm64/boot-framework.oat                                            android.view.View.pointInView
0.00%     0.00%  Thread-59        19357  20290  /system/lib64/libandroidfw.so                                                         android::StringPoolRef::StringPoolRef(android::ResStringPool const*, unsigned int)
0.00%     0.00%  tutu.ABenchMark  19357  19357  [kernel.kallsyms]                                                                     swiotlb_map_sg_attrs
0.00%     0.00%  Thread-59        19357  21218  [kernel.kallsyms]                                                                     __lock_text_start
0.00%     0.00%  RenderThread     19357  19825  [kernel.kallsyms]                                                                     page_endio
0.00%     0.00%  Thread-59        19357  21210  [kernel.kallsyms]                                                                     blk_rq_init
0.00%     0.00%  work_thread      19357  19431  /system/lib64/libandroidfw.so                                                         android::ResTable_config::isBetterThan(android::ResTable_config const&, android::ResTable_config const*) const
0.00%     0.00%  tutu.ABenchMark  19357  20595  [kernel.kallsyms]                                                                     _raw_spin_unlock_irq
0.00%     0.00%  work_thread      19357  19431  /system/framework/arm64/boot-core-oj.oat                                              java.util.LinkedHashMap.<init>
0.00%     0.00%  tutu.ABenchMark  19357  19357  /system/framework/arm64/boot-core-oj.oat                                              java.lang.Class.getName
0.00%     0.00%  Thread-59        19357  21210  [kernel.kallsyms]                                                                     scsi_device_unbusy
0.00%     0.00%  tutu.ABenchMark  19357  19357  /system/lib64/libpng.so                                                               png_push_read_chunk
0.00%     0.00%  Thread-59        19357  21209  [kernel.kallsyms]                                                                     radix_tree_next_chunk
0.00%     0.00%  spdy-0           19357  19533  [wlan]                                                                                ol_tx_desc_alloc_wrapper
0.00%     0.00%  tutu.ABenchMark  19357  19357  /system/lib64/libart.so                                                               art::ClassLinker::LinkClass(art::Thread*, char const*, art::Handle<art::mirror::Class>, art::Handle<art::mirror::ObjectArray<art::mirror::Class> >, art::MutableHandle<art::mirror::Class>*)
0.00%     0.00%  tutu.ABenchMark  19357  19357  /system/lib64/libart.so                                                               art::OatDexFile::FindClassDef(art::DexFile const&, char const*, unsigned long)
0.00%     0.00%  RenderThread     19357  19825  /system/lib64/libhwui.so                                                              libhwui.so[+5de92c]
